Dataset	ScanNumber	ScanTime	ScanType	TotalIonIntensity	BasePeakIntensity	BasePeakMZ	BasePeakSignalToNoiseRatio	IonCount	IonCountRaw	ScanTypeName
0	4115	31.8274	1	1.2E+06	148800	204.2	0	371	371	GC-MS
0	4116	31.8337	1	1.2E+06	154240	204.2	0	383	383	GC-MS
0	4117	31.8399	1	1.2E+06	149632	204.2	0	382	382	GC-MS
0	4118	31.8462	1	1.1E+06	129592	204.1	0	382	382	GC-MS
0	4119	31.8524	1	937608	105456	204.1	0	369	369	GC-MS
0	4120	31.8587	1	782182	82704	204.2	0	356	356	GC-MS
0	4121	31.8649	1	625070	57760	204.1	0	340	340	GC-MS
0	4122	31.8712	1	513557	45376	73.1	0	325	325	GC-MS
0	4123	31.8775	1	435306	40784	73.1	0	318	318	GC-MS
0	4124	31.8837	1	393519	36552	73.1	0	299	299	GC-MS
0	4125	31.89	1	358458	35344	73.1	0	287	287	GC-MS
0	4126	31.8962	1	341543	32880	73.1	0	282	282	GC-MS
0	4127	31.9025	1	331107	32496	73.1	0	277	277	GC-MS
0	4128	31.9087	1	331348	31248	73.1	0	277	277	GC-MS
0	4129	31.915	1	319695	33440	73.1	0	266	266	GC-MS
0	4130	31.9212	1	316354	30320	73.1	0	272	272	GC-MS
0	4131	31.9275	1	314195	30800	73.1	0	284	284	GC-MS
0	4132	31.9338	1	313513	30448	73.1	0	283	283	GC-MS
0	4133	31.94	1	314173	31664	73.1	0	271	271	GC-MS
0	4134	31.9463	1	313700	31984	73.1	0	280	280	GC-MS
0	4135	31.9525	1	321430	30776	73.1	0	274	274	GC-MS
0	4136	31.9588	1	323233	30512	73.1	0	285	285	GC-MS
0	4137	31.965	1	329568	31392	73.1	0	289	289	GC-MS
0	4138	31.9713	1	332681	32136	73.1	0	282	282	GC-MS
0	4139	31.9775	1	329066	32840	73.1	0	274	274	GC-MS
0	4140	31.9838	1	328272	33424	73.1	0	287	287	GC-MS
0	4141	31.9901	1	323098	32208	73.1	0	277	277	GC-MS
0	4142	31.9963	1	313825	30664	73.1	0	281	281	GC-MS
0	4143	32.0026	1	321042	31336	73.1	0	283	283	GC-MS
